movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
5669,448,4.0,1178981006,1,2002,Documentary,"","",58,3.78,0.77,2788,1171,471,51255,3082,100,1993,14.79,3.04,1.09,Comedy,Action,Adventure,Drama,Thriller
56757,232,4.5,1241924584,1,2007,Drama,Horror,Musical,30,3.72,0.86,54256,53519,52975,55768,47999,100,2003,6.43,3.02,0.96,Drama,Comedy,Thriller,Crime,Romance
57368,448,2.0,1229198927,0,2008,Action,Mystery,Sci-Fi,27,3.35,0.89,54503,49688,62434,26133,55765,100,1998,11.85,2.63,1.00,Comedy,Drama,Crime,Thriller,Action
58025,448,1.5,1262258700,0,2008,Action,Adventure,Drama,18,3.00,0.86,62999,57669,41566,64969,27478,100,2002,11.68,2.77,0.97,Comedy,Drama,Crime,Thriller,Action
5810,282,4.0,1514069536,1,2002,Drama,"","",41,3.29,1.04,4874,3174,5956,3006,2539,100,1995,11.66,3.90,0.56,Drama,Comedy,Crime,Thriller,Adventure
58156,448,3.0,1262517028,0,2008,Comedy,"","",10,2.90,0.66,58803,62999,57669,41566,64969,100,2001,12.60,2.76,0.98,Comedy,Drama,Crime,Thriller,Action
5816,232,3.0,1218167374,0,2002,Adventure,Fantasy,"",102,3.60,0.93,53322,6887,5481,4718,8361,100,2001,5.24,3.27,0.35,Action,Thriller,Drama,Adventure,Comedy
58299,232,3.5,1209068651,1,2008,Adventure,Animation,Children,8,3.44,0.50,55232,48774,318,7361,4776,100,2002,9.00,3.05,0.85,Drama,Thriller,Comedy,Action,Romance
586,54,2.0,839921452,0,1990,Children,Comedy,"",116,3.00,0.99,356,593,318,"","",30,1993,1.75,3.07,0.37,Crime,Drama,Romance,Thriller,Horror
58627,232,3.5,1272854735,1,2008,Action,"","",1,3.50,0.00,8807,76251,73515,69844,66509,100,2006,5.77,3.67,0.67,Drama,Comedy,Thriller,Crime,Action
588,232,3.0,1077235202,0,1992,Adventure,Animation,Children,183,3.79,0.88,1210,551,4310,6377,2501,23,1988,18.15,3.85,0.51,Adventure,Comedy,Action,Sci-Fi,Romance
589,232,4.0,1218165737,1,1991,Action,Sci-Fi,"",224,3.97,0.93,6378,47122,54736,4367,55280,100,2003,4.98,3.47,0.83,Action,Drama,Thriller,Adventure,Sci-Fi
589,282,4.5,1378490390,1,1991,Action,Sci-Fi,"",224,3.97,0.93,150,356,2028,1089,1208,39,1986,17.37,4.13,1.01,Drama,Comedy,Action,Thriller,Crime
59022,232,3.5,1214863116,1,2008,Adventure,Comedy,"",13,3.31,0.66,37384,55765,3949,5379,58998,100,2004,4.18,3.23,0.81,Drama,Comedy,Thriller,Action,Romance
59126,232,4.5,1269572078,1,2008,Comedy,Documentary,"",5,3.80,0.57,72998,69306,69406,71535,71464,100,2004,6.78,3.65,0.66,Drama,Comedy,Thriller,Crime,Action
592,234,4.0,1004408071,1,1989,Action,Crime,Thriller,189,3.43,0.77,1214,1210,2571,1036,1200,38,1993,7.32,3.87,1.02,Action,Sci-Fi,Adventure,Thriller,Comedy
593,448,5.0,1019132717,1,1991,Crime,Horror,Thriller,279,4.16,0.85,3327,1147,1620,1396,47,100,1989,6.79,3.36,0.85,Comedy,Crime,Drama,Thriller,Sci-Fi
593,54,4.0,839920981,1,1991,Crime,Horror,Thriller,279,4.16,0.85,318,"","","","",19,1993,1.94,3.05,0.23,Crime,Drama,"","",""
59315,15,2.0,1510572096,0,2008,Action,Adventure,Sci-Fi,94,3.82,0.84,104841,48780,2011,4022,111759,63,1999,9.53,3.46,1.28,Drama,Action,Sci-Fi,Thriller,Adventure
59315,282,3.5,1514068384,1,2008,Action,Adventure,Sci-Fi,94,3.82,0.84,2064,106782,1258,1080,4034,100,1993,12.48,4.03,0.48,Comedy,Drama,Thriller,Adventure,Crime
5956,232,4.5,1241823527,1,2002,Crime,Drama,"",55,3.52,0.99,7346,60756,53894,47,2028,100,2001,8.66,2.71,0.89,Drama,Comedy,Thriller,Romance,Mystery
5989,448,4.0,1071155545,1,2002,Crime,Drama,"",115,3.92,0.76,4979,6874,6539,6893,6862,100,1994,10.42,2.75,0.99,Comedy,Action,Crime,Drama,Thriller
5991,232,4.0,1242616806,1,2002,Comedy,Crime,Drama,49,3.72,0.92,56757,54256,53519,52975,55768,100,2003,6.46,3.06,0.96,Drama,Comedy,Thriller,Crime,Romance
60,234,4.0,1004409020,1,1995,Adventure,Children,Fantasy,34,3.24,1.02,1566,158,3699,2005,2161,100,1989,8.18,3.64,0.95,Action,Adventure,Sci-Fi,Comedy,Drama
60069,448,2.5,1293908110,0,2008,Adventure,Animation,Children,104,4.06,0.86,78499,66785,71535,64839,70286,100,2001,13.91,2.82,0.97,Comedy,Drama,Action,Adventure,Thriller
60074,232,3.0,1234142113,0,2008,Action,Adventure,Comedy,29,3.03,0.84,3535,6711,48738,51255,7371,100,2001,9.10,2.44,0.61,Comedy,Fantasy,Drama,Thriller,Romance
60074,448,2.0,1252866333,0,2008,Action,Adventure,Comedy,29,3.03,0.84,34542,51540,55768,58559,63113,100,2000,11.36,2.60,0.96,Drama,Comedy,Crime,Thriller,Action
6039,448,3.0,1041963284,0,1984,Comedy,Romance,"",4,2.38,0.48,3967,4993,2355,2997,3536,100,1993,10.24,2.85,1.08,Comedy,Drama,Action,Romance,Crime
6059,448,3.5,1100169060,1,2003,Action,Thriller,"",17,3.35,0.88,2243,8879,6188,7706,8865,100,1988,16.28,3.10,1.11,Action,Comedy,Thriller,Adventure,Drama
60756,448,3.0,1262290001,0,2008,Comedy,"","",28,3.55,0.91,62999,57669,41566,64969,27478,100,2001,12.57,2.72,1.00,Comedy,Drama,Crime,Action,Thriller
608,448,4.0,1059899864,1,1996,Comedy,Crime,Drama,181,4.12,0.83,223,671,3052,1639,180,100,1995,9.51,2.70,1.03,Comedy,Drama,Adventure,Romance,Fantasy
6104,448,4.0,1168120566,1,1982,Comedy,"","",9,4.17,0.35,6618,2706,2694,3763,1265,100,1995,12.26,3.01,1.07,Comedy,Action,Drama,Romance,Adventure
61250,232,2.5,1283133568,0,2008,Comedy,"","",10,2.50,1.05,5666,71057,64716,71838,62081,100,2007,2.89,3.63,0.65,Drama,Comedy,Thriller,Crime,Action
61352,232,4.0,1241824640,1,2008,Crime,Drama,Thriller,4,3.38,0.48,61323,61705,62155,63479,62792,100,2002,8.92,2.90,0.99,Drama,Comedy,Thriller,Romance,Crime
6156,232,3.0,1192670177,0,2003,Action,Adventure,Comedy,19,3.21,0.73,42738,6537,38061,5064,53996,100,1995,17.41,2.94,0.62,Drama,Romance,Thriller,Comedy,Action
616,448,4.0,1019126749,1,1970,Animation,Children,"",45,3.41,0.87,2090,2857,2087,2018,1022,100,1985,14.02,3.13,1.05,Adventure,Comedy,Children,Fantasy,Animation
6188,448,3.5,1098963762,1,2003,Comedy,"","",39,3.51,1.01,7706,8865,5945,5785,3253,100,1988,16.26,3.05,1.12,Action,Comedy,Adventure,Thriller,Drama
62956,448,3.0,1262543184,0,2008,Action,Adventure,Animation,9,3.44,0.73,58803,62999,57669,41566,64969,100,2001,12.62,2.77,0.98,Comedy,Drama,Crime,Thriller,Action
63113,448,3.5,1231681819,1,2008,Action,Adventure,Thriller,35,3.46,0.84,33615,6957,54503,49688,62434,100,1998,11.77,2.65,0.99,Comedy,Drama,Crime,Thriller,Animation
63131,448,3.0,1261909094,0,2008,Comedy,"","",20,3.62,0.72,41566,64969,27478,68358,61132,100,2002,10.98,2.71,0.97,Comedy,Drama,Crime,Thriller,Action
6331,448,3.5,1113580318,1,2002,Documentary,"","",13,3.92,0.79,912,7143,6296,8622,5954,100,1991,16.62,3.10,1.06,Action,Comedy,Thriller,Adventure,Drama
6349,448,2.0,1054457689,0,1984,Drama,Musical,"",3,2.00,1.00,6333,2470,4299,2858,5952,100,1994,10.19,2.75,1.04,Comedy,Drama,Romance,Action,Adventure
6373,232,3.0,1218168083,0,2003,Comedy,Drama,Fantasy,71,3.32,0.81,34048,53322,6887,5481,4718,100,2002,3.11,3.02,0.17,Thriller,Action,Sci-Fi,Adventure,Drama
6373,448,3.0,1104918778,0,2003,Comedy,Drama,Fantasy,71,3.32,0.81,6377,8641,8781,6059,2243,100,1989,15.64,3.03,1.11,Action,Thriller,Comedy,Adventure,Drama
6377,232,4.0,1076956807,1,2003,Adventure,Animation,Children,141,3.96,0.77,2501,356,919,4816,1907,18,1989,18.53,3.81,0.42,Comedy,Adventure,Action,Sci-Fi,Romance
6378,448,3.0,1066204686,0,2003,Action,Crime,"",59,3.62,0.72,6893,6862,50,6658,6662,100,1993,10.95,2.71,1.02,Comedy,Drama,Crime,Action,Thriller
63859,15,3.0,1510578158,0,2008,Action,Adventure,Animation,18,3.39,0.78,71057,158872,4886,68954,60069,100,2002,13.26,3.48,1.06,Sci-Fi,Adventure,Drama,Action,Thriller
6410,448,3.0,1054457536,0,1976,Comedy,"","",2,3.75,1.06,6333,2470,4299,2858,5952,100,1995,10.03,2.75,1.04,Comedy,Drama,Romance,Action,Adventure
64622,232,4.0,1241824328,1,2008,Drama,Romance,"",7,3.21,0.91,65216,66203,68135,67087,61024,100,2002,8.84,2.79,0.96,Drama,Comedy,Thriller,Romance,Mystery
6476,448,3.0,1064154633,0,1991,Mystery,Thriller,"",1,3.00,0.00,6658,6662,3267,2806,1209,100,1995,10.28,2.69,1.01,Comedy,Adventure,Drama,Action,Romance
6482,232,2.5,1182910507,0,2003,Comedy,"","",11,1.95,1.33,8908,364,39427,46976,8529,100,1995,16.02,3.18,0.54,Drama,Comedy,Romance,Children,Thriller
64957,232,4.0,1234142276,1,2008,Drama,Fantasy,Mystery,37,3.59,0.84,5712,3535,6711,48738,51255,100,2001,9.74,2.45,0.61,Comedy,Thriller,Mystery,Drama,Romance
64969,232,3.5,1234142324,1,2008,Comedy,"","",34,3.62,0.91,64839,64614,64957,5712,3535,100,2001,9.81,2.49,0.67,Comedy,Drama,Mystery,Thriller,Romance
6503,232,2.5,1218170019,0,2003,Action,Adventure,Comedy,27,2.37,1.13,34271,4993,7445,52287,2529,100,2001,7.36,2.82,0.32,Drama,Action,Sci-Fi,Adventure,Thriller
6539,232,4.5,1078451197,1,2003,Action,Adventure,Comedy,149,3.78,0.83,500,1210,551,4310,6377,25,1988,17.42,3.82,0.52,Comedy,Adventure,Action,Sci-Fi,Romance
6539,282,4.0,1378498775,1,2003,Action,Adventure,Comedy,149,3.78,0.83,1784,5995,3147,318,4873,100,1993,12.45,4.12,0.47,Comedy,Drama,Thriller,Crime,Action
6595,448,1.5,1063909065,0,2003,Action,Thriller,"",14,3.32,0.72,2806,1209,4866,608,223,100,1996,8.84,2.72,1.02,Comedy,Drama,Adventure,Romance,Action
66198,232,3.0,1234812332,0,2009,Drama,Thriller,"",2,3.00,0.00,5995,30816,64969,64839,64614,100,2001,9.81,2.53,0.71,Drama,Comedy,Romance,Mystery,Thriller
66297,448,3.0,1262543185,0,2009,Action,Animation,Comedy,6,3.50,0.45,58803,62999,57669,41566,64969,100,2001,12.63,2.77,0.98,Comedy,Drama,Crime,Thriller,Action
6708,232,4.0,1141776686,1,2003,Comedy,Crime,Drama,34,3.72,0.58,6157,3999,3948,3536,2571,100,1997,11.53,3.60,0.80,Drama,Comedy,Action,Adventure,Thriller
67087,232,4.0,1241823927,1,2009,Comedy,"","",17,3.53,0.65,61024,5956,7346,60756,53894,100,2002,8.70,2.73,0.93,Drama,Comedy,Thriller,Romance,Mystery
671,448,5.0,1059321444,1,1996,Comedy,Sci-Fi,"",36,3.49,1.20,3052,1639,180,4734,5956,100,1996,9.52,2.68,1.00,Comedy,Drama,Adventure,Romance,Fantasy
6711,448,3.5,1117446460,1,2003,Comedy,Drama,Romance,74,4.03,0.79,6331,912,7143,6296,8622,100,1991,16.62,3.10,1.05,Action,Comedy,Thriller,Adventure,Drama
6753,232,3.0,1218166879,0,2003,Children,Comedy,Drama,12,3.50,0.56,5481,4718,8361,2021,45186,100,2000,6.18,3.52,0.54,Action,Drama,Thriller,Adventure,Sci-Fi
6760,448,3.0,1405887477,0,2002,Adventure,Drama,"",2,3.00,0.00,103141,102123,102407,98154,97870,100,2011,2.51,2.36,0.77,Drama,Comedy,Action,Thriller,Animation
6763,232,3.0,1218168016,0,2003,Comedy,Crime,"",7,2.43,1.27,34048,53322,6887,5481,4718,100,2002,3.68,3.04,0.20,Thriller,Action,Adventure,Sci-Fi,Drama
6764,232,3.0,1218166894,0,2003,Action,Adventure,Comedy,17,3.15,0.70,5481,4718,8361,2021,45186,100,2000,6.15,3.52,0.55,Action,Drama,Thriller,Adventure,Sci-Fi
6764,448,2.5,1121515014,0,2003,Action,Adventure,Comedy,17,3.15,0.70,32587,33493,33794,8874,6711,100,1991,16.66,3.10,1.04,Action,Comedy,Thriller,Adventure,Drama
6807,282,4.5,1378491728,1,1983,Comedy,"","",40,3.95,0.77,1466,7438,8961,5669,80463,80,1991,14.91,4.11,0.90,Drama,Comedy,Action,Crime,Thriller
68135,232,4.0,1241824120,1,2009,Comedy,Drama,"",10,3.55,0.55,67087,61024,5956,7346,60756,100,2002,8.78,2.75,0.94,Drama,Comedy,Thriller,Romance,Mystery
68157,282,3.5,1514068432,1,2009,Action,Drama,War,88,4.14,0.82,37741,3039,111,54286,91529,100,1994,12.96,4.02,0.49,Drama,Comedy,Thriller,Adventure,Crime
6874,15,3.0,1510572077,0,2003,Action,Crime,Thriller,131,3.96,0.84,48780,2011,4022,111759,589,61,1999,9.51,3.45,1.30,Drama,Action,Sci-Fi,Thriller,Adventure
68791,232,4.0,1247191040,1,2009,Action,Adventure,Sci-Fi,18,3.25,0.69,69526,68793,69640,69122,68954,100,2004,6.56,3.37,0.89,Drama,Comedy,Crime,Thriller,Romance
68793,448,3.0,1259155095,0,2009,Action,Comedy,IMAX,10,3.10,1.05,68358,61132,34542,51540,55768,100,2001,10.86,2.66,0.95,Drama,Comedy,Crime,Thriller,Action
688,234,4.0,1004408783,1,1995,Action,Adventure,Comedy,9,2.33,1.03,2720,485,153,2613,3274,97,1991,6.71,3.58,0.94,Action,Sci-Fi,Adventure,Thriller,Comedy
6888,448,1.5,1124010443,0,2003,Comedy,Horror,"",20,2.27,1.31,6863,8464,6708,32587,33493,100,1991,16.67,3.08,1.06,Action,Comedy,Adventure,Thriller,Drama
68954,448,3.0,1323022889,0,2009,Adventure,Animation,Children,105,4.00,0.82,80219,78034,89470,80489,70984,100,2008,2.30,2.67,1.01,Drama,Comedy,Action,Thriller,Adventure
69118,448,1.5,1314616111,0,2009,Drama,Mystery,"",1,1.50,0.00,69951,61352,78116,6016,71466,100,2005,11.31,2.71,1.05,Drama,Comedy,Action,Thriller,Adventure
69122,282,4.0,1378491506,1,2009,Comedy,Crime,"",76,3.63,1.03,1884,4239,103335,44555,750,64,1989,15.28,4.08,0.98,Drama,Comedy,Action,Thriller,Crime
6936,282,3.0,1514068553,0,2003,Children,Comedy,Fantasy,39,3.69,0.75,5010,2378,3033,139385,2268,100,1994,13.26,4.01,0.50,Drama,Comedy,Thriller,Crime,Adventure
69526,448,1.0,1289837015,0,2009,Action,Adventure,Sci-Fi,20,2.42,1.00,70286,68157,67408,59315,599,100,2001,13.78,2.83,0.95,Comedy,Drama,Action,Thriller,Adventure
6958,232,2.0,1218170589,0,2003,Children,Comedy,Fantasy,10,2.50,0.75,34271,4993,7445,52287,2529,100,2001,7.37,2.73,0.36,Drama,Action,Sci-Fi,Adventure,Thriller
69640,232,4.0,1247190951,1,2009,Crime,Drama,Thriller,9,3.06,0.92,69122,68954,62434,44788,32587,100,2004,6.51,3.31,0.92,Drama,Comedy,Crime,Thriller,Romance
6979,448,3.0,1074423739,0,1983,Drama,Sci-Fi,Thriller,21,3.31,0.77,7007,7076,7091,7247,6993,100,1992,12.56,2.84,1.05,Comedy,Drama,Action,Crime,Thriller
69844,232,3.5,1269572499,1,2009,Adventure,Fantasy,Mystery,58,3.89,0.81,66509,68952,65682,62511,59126,100,2005,5.76,3.67,0.66,Drama,Comedy,Thriller,Crime,Action
6993,448,4.0,1074420683,1,1986,Comedy,Drama,Romance,13,3.77,1.13,163,7153,1057,6375,4886,100,1995,10.29,2.81,1.01,Comedy,Action,Crime,Drama,Thriller
69951,448,3.5,1314564585,1,2009,Drama,Fantasy,"",16,3.81,0.66,61352,78116,6016,71466,67734,100,2005,11.30,2.71,1.05,Comedy,Drama,Action,Thriller,Adventure
6996,448,1.5,1074423673,0,1991,Action,Sci-Fi,"",7,1.86,1.07,7007,7076,7091,7247,6993,100,1992,12.58,2.87,1.05,Comedy,Drama,Action,Crime,Thriller
7000,448,2.0,1074423579,0,1991,Action,Adventure,Comedy,4,3.00,1.41,7007,7076,7091,7247,6993,100,1992,12.61,2.88,1.05,Comedy,Action,Drama,Crime,Thriller
7016,448,1.0,1178980613,0,1987,Action,Drama,"",3,1.50,1.32,51255,3082,3984,3635,50068,100,1993,14.94,3.02,1.07,Comedy,Action,Adventure,Drama,Thriller
70183,232,3.0,1269572757,0,2009,Comedy,Drama,Romance,12,3.67,0.58,73515,69844,66509,68952,65682,100,2005,5.77,3.67,0.65,Drama,Comedy,Thriller,Crime,Romance
70286,232,3.5,1269465465,1,2009,Mystery,Sci-Fi,Thriller,65,3.78,0.99,69757,60684,2268,67734,64034,100,2004,6.70,3.56,0.77,Drama,Comedy,Thriller,Crime,Romance
7076,448,4.0,1074423312,1,1968,Action,Crime,Drama,8,3.88,0.58,7091,7247,6993,163,7153,100,1993,12.39,2.87,1.04,Comedy,Action,Drama,Crime,Adventure
7084,448,3.0,1143894736,0,1972,Comedy,Romance,"",4,3.75,0.65,7132,8623,5528,8528,26386,100,1992,16.79,3.17,1.00,Comedy,Action,Thriller,Adventure,Drama
7101,448,3.0,1074423259,0,1991,Comedy,Romance,"",6,3.00,0.63,7091,7247,6993,163,7153,100,1993,12.40,2.87,1.04,Comedy,Action,Drama,Crime,Adventure
7102,448,2.5,1074423256,0,1987,Comedy,Crime,Drama,4,2.50,0.71,7091,7247,6993,163,7153,100,1993,12.40,2.86,1.05,Comedy,Action,Drama,Crime,Adventure
71252,232,2.0,1287619587,0,2009,Horror,Thriller,"",3,2.67,0.58,62374,3980,78469,79293,79224,100,2007,2.72,3.63,0.65,Drama,Comedy,Action,Thriller,Crime
71282,232,3.0,1269572494,0,2008,Documentary,"","",8,3.69,0.65,66509,68952,65682,62511,59126,100,2005,5.77,3.67,0.65,Drama,Comedy,Thriller,Crime,Action
7132,448,5.0,1143894362,1,1935,Comedy,Musical,Romance,9,4.11,0.55,8623,5528,8528,26386,952,100,1993,15.80,3.15,0.98,Comedy,Action,Thriller,Adventure,Drama
7143,448,4.0,1111924609,1,2003,Action,Adventure,Drama,62,3.90,0.59,6296,8622,5954,6377,8641,100,1991,15.83,3.02,1.13,Action,Comedy,Thriller,Adventure,Drama
71464,448,3.0,1313949654,0,2009,Comedy,Drama,"",11,3.23,1.17,6016,71466,67734,74458,73017,100,2005,11.29,2.73,1.04,Comedy,Action,Drama,Adventure,Thriller
71518,448,3.0,1328551831,0,2009,Comedy,Drama,"",5,3.10,1.24,81845,82459,79134,81591,82527,100,2008,4.68,2.65,1.04,Drama,Comedy,Thriller,Action,Crime
71535,232,4.0,1269465527,1,2009,Action,Comedy,Horror,53,3.88,0.88,71464,68157,70286,69757,60684,100,2004,6.74,3.63,0.68,Drama,Comedy,Thriller,Crime,Romance
7247,448,5.0,1074422250,1,1968,Adventure,Children,Comedy,11,3.45,0.99,6993,163,7153,1057,6375,100,1994,10.31,2.83,1.01,Comedy,Action,Drama,Crime,Thriller
7254,232,4.0,1157325748,1,2004,Drama,Sci-Fi,Thriller,46,3.63,1.04,43917,45447,40278,39446,8957,100,1998,11.38,3.57,0.82,Drama,Comedy,Action,Adventure,Thriller
7259,232,2.5,1218166704,0,2004,Drama,Musical,"",4,2.12,1.25,5481,4718,8361,2021,45186,100,2001,6.39,3.63,0.54,Action,Drama,Thriller,Adventure,Comedy
72731,232,3.5,1283133148,1,2009,Crime,Drama,Fantasy,3,3.17,0.29,50685,72011,73017,69481,3897,100,2006,3.93,3.69,0.67,Drama,Comedy,Action,Thriller,Crime
7293,232,4.0,1083112841,1,2004,Comedy,Romance,"",47,3.55,0.96,6754,3809,4027,6539,500,29,1990,16.63,3.81,0.51,Comedy,Adventure,Action,Fantasy,Sci-Fi
73017,282,2.5,1378488999,0,2009,Action,Crime,Mystery,58,3.85,0.77,3254,413,1298,2948,6863,7,1990,13.61,4.07,0.53,Comedy,Action,Musical,Drama,Thriller
73266,448,3.0,1309892157,0,2009,Comedy,Drama,Romance,5,3.00,1.54,81156,76251,3949,38038,64285,100,2004,11.29,2.77,0.99,Comedy,Action,Adventure,Drama,Animation
73515,232,3.5,1269572651,1,2008,Comedy,Romance,"",1,3.50,0.00,69844,66509,68952,65682,62511,100,2005,5.77,3.67,0.65,Drama,Comedy,Thriller,Crime,Action
7366,232,3.0,1218167270,0,2004,Comedy,Drama,Romance,8,2.94,0.98,53322,6887,5481,4718,8361,100,2001,5.13,3.33,0.36,Action,Thriller,Drama,Adventure,Comedy
7371,232,3.5,1219793592,1,2003,Drama,Mystery,Thriller,20,4.03,0.91,1265,745,1136,2706,8874,100,2001,9.11,2.40,0.55,Comedy,Adventure,Fantasy,Children,Action
743,448,3.0,1019128906,0,1996,Comedy,"","",29,2.52,0.92,4132,2060,3688,410,3247,100,1989,6.37,3.37,0.61,Comedy,Drama,Sci-Fi,Romance,Crime
7438,282,3.5,1378491703,1,2004,Action,Drama,Thriller,110,3.87,0.93,8961,5669,80463,2231,8874,78,1991,15.03,4.11,0.91,Drama,Comedy,Action,Crime,Thriller
745,448,4.0,1028110529,1,1995,Animation,Children,Comedy,48,3.90,1.10,5500,5490,4226,5445,5349,100,1990,8.79,3.11,0.90,Drama,Thriller,Comedy,Action,Crime
74532,448,1.5,1306009221,0,2010,Action,Comedy,Crime,5,2.50,1.70,76251,3949,38038,64285,78499,100,2002,13.97,2.85,0.98,Comedy,Drama,Action,Adventure,Animation
7454,448,2.0,1084951203,0,2004,Action,Adventure,Fantasy,24,2.71,0.78,5449,7438,5388,5110,6427,100,1992,12.19,2.92,1.04,Comedy,Drama,Crime,Action,Thriller
750,282,4.0,1378490687,1,1964,Comedy,War,"",97,4.27,0.81,25,1682,2683,1213,1961,59,1988,14.96,4.05,1.00,Drama,Comedy,Action,Thriller,Crime
7570,448,2.5,1173560573,0,1983,Action,Adventure,Thriller,8,3.31,0.88,3984,3635,50068,40278,49272,100,1993,15.38,3.04,1.06,Comedy,Action,Adventure,Drama,Thriller
75803,448,1.5,1329074250,0,2010,Comedy,"","",1,1.50,0.00,81845,82459,79134,81591,82527,100,2008,4.69,2.61,1.03,Drama,Thriller,Comedy,Action,Crime
75805,448,2.0,1328471152,0,2010,Action,Comedy,Romance,6,2.75,0.42,81845,82459,79134,81591,82527,100,2008,4.75,2.67,1.05,Drama,Comedy,Thriller,Action,Crime
778,448,4.0,1489334885,1,1996,Comedy,Crime,Drama,102,4.04,0.83,122904,139385,3498,152105,104913,100,2013,7.75,2.28,0.80,Drama,Adventure,Comedy,Action,Sci-Fi
780,282,3.5,1378496890,1,1996,Action,Adventure,Sci-Fi,202,3.45,1.00,4979,46976,50068,48780,2959,100,1994,13.37,4.20,0.68,Drama,Comedy,Action,Thriller,Crime
780,448,3.0,1019133014,0,1996,Action,Adventure,Sci-Fi,202,3.45,1.00,924,3471,1393,2019,1250,100,1989,8.33,3.37,0.91,Comedy,Drama,Crime,Thriller,Adventure
78034,448,3.5,1320594057,1,2010,Comedy,Drama,Romance,1,3.50,0.00,89470,80489,70984,73321,80463,100,2006,8.71,2.71,1.04,Drama,Comedy,Action,Thriller,Adventure
78116,448,3.5,1313949876,1,2010,Comedy,Drama,"",1,3.50,0.00,6016,71466,67734,74458,73017,100,2005,11.29,2.74,1.04,Comedy,Action,Drama,Adventure,Thriller
79132,282,4.5,1378495799,1,2010,Action,Crime,Drama,143,4.07,0.96,34162,1,377,919,1517,100,1993,13.80,4.21,0.69,Drama,Comedy,Action,Crime,Thriller
79293,232,4.0,1283133882,1,2010,Action,Thriller,"",15,2.97,0.81,79224,78209,78499,79132,79702,100,2007,2.57,3.66,0.61,Drama,Comedy,Action,Thriller,Crime
80489,448,4.0,1318095629,1,2010,Crime,Drama,Thriller,22,3.95,0.46,70984,73321,80463,79132,84696,100,2006,8.65,2.73,1.02,Drama,Comedy,Action,Thriller,Adventure
80693,448,4.5,1329575519,1,2010,Comedy,Drama,"",8,3.19,1.41,84944,81845,82459,79134,81591,100,2008,4.69,2.63,1.04,Drama,Comedy,Thriller,Action,Crime
81564,448,3.5,1324744251,1,2010,Action,Animation,Children,20,3.60,0.90,83374,3552,81932,80219,78034,100,2008,3.80,2.67,1.03,Drama,Comedy,Action,Thriller,Adventure
818,448,3.5,1178981107,1,1996,Comedy,"","",10,3.25,0.92,4678,5669,2788,1171,471,100,1993,14.74,3.04,1.09,Comedy,Action,Adventure,Drama,Thriller
82461,448,2.0,1314387349,0,2010,Action,Adventure,Sci-Fi,19,3.24,0.90,78116,6016,71466,67734,74458,100,2005,11.30,2.74,1.04,Comedy,Drama,Action,Adventure,Thriller
82852,448,2.0,1324218176,0,2010,Comedy,"","",6,1.83,1.29,83374,3552,81932,80219,78034,100,2008,3.51,2.69,1.03,Drama,Comedy,Action,Thriller,Adventure
8360,232,3.0,1218167741,0,2004,Adventure,Animation,Children,92,3.58,0.94,34048,53322,6887,5481,4718,100,2002,4.52,3.11,0.25,Action,Thriller,Drama,Comedy,Adventure
8376,232,3.5,1206994829,1,2004,Comedy,"","",37,3.32,1.10,8781,5903,56152,47640,5810,100,1999,15.28,2.94,0.74,Drama,Thriller,Comedy,Action,Romance
84392,448,3.0,1336227603,0,2011,Crime,Drama,Thriller,10,3.60,0.77,80864,93510,84954,80693,84944,100,2008,4.74,2.67,1.04,Drama,Comedy,Thriller,Action,Crime
84696,448,4.0,1316201594,1,2010,Comedy,Thriller,"",1,4.00,0.00,69951,61352,78116,6016,71466,100,2005,10.92,2.66,1.05,Drama,Comedy,Action,Thriller,Adventure
8493,448,3.0,1087150615,0,1990,Action,Drama,War,6,3.08,0.92,5449,7438,5388,5110,6427,100,1993,12.45,2.84,0.99,Comedy,Crime,Drama,Action,Thriller
84954,15,4.5,1510573398,1,2011,Romance,Sci-Fi,Thriller,21,3.17,0.95,3156,4370,103249,101864,33493,100,2003,10.47,3.65,1.09,Sci-Fi,Drama,Action,Adventure,Thriller
84954,448,3.5,1332595368,1,2011,Romance,Sci-Fi,Thriller,21,3.17,0.95,80693,84944,81845,82459,79134,100,2008,4.71,2.69,1.02,Drama,Comedy,Thriller,Action,Crime
85131,448,1.0,1335706779,0,2011,Action,Sci-Fi,War,4,2.38,1.11,80864,93510,84954,80693,84944,100,2008,4.74,2.69,1.03,Drama,Comedy,Thriller,Action,Crime
8528,448,4.0,1139138166,1,2004,Comedy,"","",39,3.55,1.01,26386,952,4878,7150,6863,100,1991,16.82,3.14,1.04,Comedy,Action,Adventure,Thriller,Drama
8542,448,5.0,1087571380,1,1937,Comedy,Musical,"",3,4.00,0.87,5915,5449,7438,5388,5110,100,1992,13.02,2.85,1.00,Comedy,Action,Drama,Crime,Thriller
85510,448,2.0,1340560807,0,2011,Action,Fantasy,Thriller,12,3.12,0.74,86548,85774,86190,80864,93510,100,2009,4.74,2.67,0.99,Drama,Comedy,Thriller,Action,Crime
